Passage ID,English Text,Parsing Failed Message,chinese_translation,academic_terms
267138,"Is your answer to (a) an underestimate or an overestimate of the actual distance the train travelled?Give a reason for your answer.

",你的答案（a）是对实际行驶距离的低估还是高估？给出理由。,你的答案（）是对实际行驶距离的低估还是高估？给出理由。,{}
267159,"Use your calculator to work out Write down your full calculator display.

",请使用你的计算器计算并将计算结果写下来。,请使用你的计算器计算并将计算结果写下来。,{}
267142,"Simplify

",简化。,简化。,{}
267189,"Write       as a single fraction in its simplest form.

",将写作一个最简形式的单一分数。,将写作一个最简形式的单一分数。,{}
267197,"Solve the simultaneous equations

","Chinese Translation: 解决同时方程组

academic_terms: 
{
  ""solve"": ""解决"",
  ""simultaneous equations"": ""同时方程组""
}",: 解决同时方程组,"{'solve': '解决', 'simultaneous equations': '同时方程组'}"
267186,"Here is a sequence.Work out the next term.

",这是一个数列，请计算出下一个项。,这是一个数列，请计算出下一个项。,{}
267195,"Show that   can be written as

",证明可以将  表示为：,证明可以将  表示为：,{}
267199,"Use your graph to find an estimate for the number of workers with a weekly wage of more than £530

",使用图表估计周工资超过£530的工人人数。,使用图表估计周工资超过£530的工人人数。,{}
267219,"Complete the table of values for

","完成以下数值表格：

| x | y |
|---|---|
| 1 |   |
| 2 |   |
| 3 |   |
| 4 |   |
| 5 |   |","完成以下数值表格：

|  |  |
|---|---|
| 1 |   |
| 2 |   |
| 3 |   |
| 4 |   |
| 5 |   |",{}
267209,"Show that

",证明,证明,{}
267234,"On the grid, draw the graph of

",在网格上，绘制以下函数的图形：,在网格上，绘制以下函数的图形：,{}
267245,"Use algebra to show that

",使用代数来证明,使用代数来证明,{}
267242,"Show that      can be written in the form   where  and  are integers.

","证明可以写成其中和是整数的形式。

{
  ""Chinese Translation"": ""证明可以写成其中和是整数的形式。"",
  ""academic_terms"": {
    ""integer"": ""整数"",
    ""form"": ""形式""
  }
}","证明可以写成其中和是整数的形式。

}","{'Chinese Translation': '证明可以写成其中和是整数的形式。', 'integer': '整数', 'form': '形式'}"
267258,"Work out the value of

","Chinese Translation: 计算出的值

academic_terms:
{
  ""work out"": ""计算"",
  ""value"": ""值""
}",: 计算出的值,"{'work out': '计算', 'value': '值'}"
267265,"Write as a single fraction in its simplest form

",将其简化成一个最简分数形式。,将其简化成一个最简分数形式。,{}
267257,"Simplify

",简化,简化,{}
267260,"Simplify fully

",简化完全,简化完全,{}
267266,"Simplify.

",简化。,简化。,{}
267304,"Simplify

",简化,简化,{}
267311,"Simplify

",简化,简化,{}
267296,"Simplify

",简化,简化,{}
267303,"Simplify

",简化,简化,{}
267305,"Simplify.

",简化。,简化。,{}
267286,"Factorise fully

",因式分解全式,因式分解全式,{}
267297,"Simplify

",简化,简化,{}
267307,"Simplify

",简化,简化,{}
267292,"Show that

",证明,证明,{}
267308,"Prove that, for any position of the cross on the number grid above,

",证明，对于数值方格上的十字架的任何位置，,证明，对于数值方格上的十字架的任何位置，,{}
267276,"By drawing a suitable straight line on the grid, find estimates for the solutions of the equation

",通过在网格上绘制适当的直线，找到方程的解的估计值。,通过在网格上绘制适当的直线，找到方程的解的估计值。,{}
267298,"Simplify

",简化,简化,{}
267300,"Simplify.

",简化。,简化。,{}
267330,"Expand and simplify

",扩展和简化,扩展和简化,{}
267320,"Expand and simplify

",展开并简化,展开并简化,{}
267321,"Simplify Circle your answer.

",简化并圈出你的答案。,简化并圈出你的答案。,{}
267319,"Simplify.

",简化。,简化。,{}
267331,"Simplify

",简化,简化,{}
267356,"Simplify

",简化,简化,{}
267334,"Work out the value of

",计算出以下数值的值,计算出以下数值的值,{}
267349,"Simplify

",简化,简化,{}
267357,"Simplify fully

",简化完全,简化完全,{}
267339,"Make the subject of this formula.

",使这个公式的主题化。,使这个公式的主题化。,{}
267317,"Simplify

","Chinese Translation: 化简

academic_terms:
{
   ""simplify"": ""化简""
}",: 化简,{'simplify': '化简'}
267354,"Simplify

",简化,简化,{}
267337,"Simplify fully

",简化完全,简化完全,{}
267313,"Given that   find the values of  for which

",给定，求解 使得  的值。,给定，求解 使得  的值。,{}
267328,"Write  in standard form.

",写成标准形式。,写成标准形式。,{}
267332,"Simplify

",简化,简化,{}
267324,"Expand and simplify fully

",展开并完全简化,展开并完全简化,{}
267355,"Express  in the form Show your working clearly.

",用所给的数据，将表达式化为的形式。请清晰地展示您的步骤。,用所给的数据，将表达式化为的形式。请清晰地展示您的步骤,{}
267323,"Simplify

",简化,简化,{}
267397,"Express  in the form Show your working clearly.

",请以清晰的方式写出展示你的计算过程的形式。,请以清晰的方式写出展示你的计算过程的形式。,{}
267364,"Simplify

",简化,简化,{}
267385,"Simplify fully

",简化完全,简化完全,{}
267365,"Simplify

","Chinese Translation: 化简

academic_terms: {
  ""Simplify"": ""化简""
}",: 化简,{'Simplify': '化简'}
267386,"Simplify

",简化,简化,{}
267369,"Work out the value of

",请问我需要计算什么数值？,请问我需要计算什么数值？,{}
267363,"Simplify

","Chinese Translation: 简化
academic_terms: {}",: 简化,{}
267377,"Circle the point that does not lie on the curve

",将不在曲线上的点用圈出来。,将不在曲线上的点用圈出来。,{}
267394,"Simplify

",简化,简化,{}
267402,"Expand

","I'm sorry, but I need more information to better understand what you are asking for. Could you please provide more specific details or context for me to assist you?",Error in response,{}
267427,"Expand and simplify

","Chinese Translation: 展开并简化

academic_terms: {
  ""expand"": ""展开"",
  ""simplify"": ""简化""
}",: 展开并简化,"{'expand': '展开', 'simplify': '简化'}"
267426,"Expand and simplify

","Chinese Translation: 展开并简化

academic_terms: 
1. Expand (展开)
2. Simplify (简化)",: 展开并简化,{}
267425,"Here is an identity.Work out the values of  and .

",这里有一个等式。计算  和  的值。,这里有一个等式。计算  和  的值,{}
267435,"Express the inverse function  in the form

",以以下形式表达反函数：,以以下形式表达反函数：,{}
267408,"On the grid, construct the graph of

",在网格上构建图形。,在网格上构建图形。,{}
267420,"Simplify fully.

","Chinese Translation: 尽量完全地简化。

academic_terms: {
  ""simplify"": ""简化"",
  ""fully"": ""完全"",
}",: 尽量完全地简化。,"{'simplify': '简化', 'fully': '完全'}"
267442,"Expand

","To process the text you provided, could you please provide some specific text or information that needs to be translated and analyzed for math-related terms?",Error in response,{}
267456,"Express as a single fraction.Simplify your answer.

",表达为一个分数。简化你的答案。,表达为一个分数。简化你的答案,{}
267454,"Find the th term.

",找到第n个项。,找到第个项。,{}
267470,"Show that

","证明

""Chinese Translation"": ""证明"",
""academic_terms"": {}","证明

""证明"",
""_"":",{'Chinese Translation': '证明'}
267467,"Show that

",展示证明,展示证明,{}
267444,"Expand and simplify.

","Chinese Translation: 展开并化简。

academic_terms: {
  ""expand"": ""展开"",
  ""simplify"": ""化简""
}",: 展开并化简。,"{'expand': '展开', 'simplify': '化简'}"
267443,"Expand

",展开,展开,{}
267450,"The diagram shows part of the graph of  By drawing a suitable straight line, use your graph to find estimates for the solutions of

",该图显示了函数 ，通过绘制适当的直线，利用您的图表来估计以下方程的解：,该图显示了函数 ，通过绘制适当的直线，利用您的图表来估计以下方程的解：,{}
267461,"Solve these simultaneous equations algebraically. = .....................  = ..................... = .....................  = .....................

",解这些联立方程组，代数求解。,解这些联立方程组，代数求解。,{}
267451,"The first three terms of a different Fibonacci sequence areShow that the th term of this sequence is

",这个不同的斐波那契数列的前三项是。证明这个数列的第项是。,这个不同的斐波那契数列的前三项是。证明这个数列的第项是,{}
267479,"Use algebra to show that the recurring decimal

",可以使用代数来证明循环十进制数的性质。,可以使用代数来证明循环十进制数的性质。,{}
